click_id,timestamp,user_id,ip_address,device_type,browser,operating_system,referrer_url,page_url,click_duration,scroll_depth,mouse_movement,keystrokes_detected,ad_position,click_frequency,time_since_last_click,device_ip_reputation,VPN_usage,proxy_usage,bot_likelihood_score,is_fraudulent
b14f2ab6-0f1e-4d6a-b2d9-dbd88c13594c,2024-07-07 22:04:49,2324772a-aae6-496b-a25e-58808ea8f828,43.1.237.53,Mobile,Chrome,Windows,https://parker-barker.com/,http://cooper-monroe.com/,0.47,13,374,17,Bottom,1,243,Suspicious,0,0,0.15,0
14ba0f71-e5c2-4565-9340-8aba4803522f,2024-09-19 04:56:14,7e917b5b-149c-469b-b575-c768badccfe5,191.213.192.14,Tablet,Opera,Android,http://www.white.com/,https://www.walker.com/,0.61,16,107,39,Top,2,92,Good,0,1,0.51,0
42b9f16e-7946-43cc-acf9-307dcffa9303,2024-09-16 13:21:36,92a7f606-c107-4172-939b-7a158e3d9624,214.209.128.62,Desktop,Firefox,Android,http://www.morales.com/,https://lynch.com/,0.66,76,76,49,Side,5,523,Good,0,0,0.09,0
e4e800d5-1a84-4f59-83f8-57882c5172a8,2024-11-27 10:11:48,b30bdd71-82b6-4d27-b9de-7ea3c14b5122,33.14.56.170,Desktop,Edge,macOS,https://www.frey.biz/,https://washington.com/,0.66,23,138,6,Bottom,1,391,Good,0,0,0.16,0
68564f24-42e2-4fcc-a438-345fec02cb53,2024-05-13 23:58:50,56c0ad9b-56a5-4998-ba23-20929bba9e40,153.187.217.141,Desktop,Firefox,Linux,http://www.delgado-jackson.com/,https://terrell-sims.com/,0.03,62,122,30,Top,2,517,Good,1,1,0.65,0
10bc8f5e-4744-4307-b128-9346d97a9ddb,2024-03-03 21:31:37,a8553372-cd9d-4cf2-97d9-8db753da0511,204.244.104.89,Desktop,Opera,macOS,https://johnson.com/,https://robinson.com/,2.89,83,173,28,Top,7,471,Good,0,1,0.59,0
357ea208-5676-45ee-9903-3983da411fab,2024-03-21 17:58:30,973faedb-59f1-47f4-9e1a-a600e3ff888c,134.25.169.163,Mobile,Firefox,Linux,https://howard.com/,http://www.warner.com/,1.72,88,339,48,Top,4,487,Good,0,1,0.86,0
732e5f0d-21a0-4be7-af16-463e46423b45,2024-05-28 11:32:08,1d8e94cd-b0ea-4874-846c-63e18fb959e0,145.198.84.139,Mobile,Firefox,macOS,http://www.smith.biz/,http://norris.info/,1.25,59,286,28,Bottom,5,214,Good,0,0,0.83,0
6f950d22-004c-484b-b4f7-3d12d6c653e2,2025-01-25 02:04:55,0dbd65e1-24b4-471f-97d0-fd754fe43902,160.132.161.29,Mobile,Chrome,iOS,http://www.clark.com/,https://www.fischer.com/,0.34,32,341,20,Side,4,381,Good,0,1,0.3,0
18b405b8-e32f-4071-a767-8d4352d736ac,2025-01-13 17:54:45,cd4dfec9-5e12-4430-95e2-b73f00ecda53,58.195.189.55,Tablet,Chrome,Android,https://www.pierce-long.com/,http://www.smith-rubio.com/,3.3,49,351,27,Top,6,294,Good,1,0,0.7,1
cc22994c-0c0f-4766-89ce-625433509b07,2024-02-23 01:00:24,78134697-aa89-483a-a647-ee799e611898,194.125.126.235,Desktop,Opera,iOS,http://www.obrien.com/,http://gomez-snyder.info/,2.05,22,0,36,Top,9,432,Good,0,0,0.86,0
42918351-eb30-41a2-a059-429b5c505882,2024-11-18 04:46:20,e2403f84-dc1c-4fd5-bb44-4b4529f6c628,155.90.161.119,Desktop,Chrome,Android,https://www.gonzales-king.org/,https://www.walker-chapman.com/,1.67,66,139,16,Top,9,126,Good,0,1,0.55,0
6a6e134e-325a-4110-b5a8-5a809bd38acf,2024-08-24 10:06:38,ee34fcfa-f99c-4fdf-92c3-ca0acb8816d3,128.229.163.57,Desktop,Chrome,Windows,https://williams.net/,http://www.cox-smith.com/,0.12,41,6,12,Top,4,156,Good,0,0,0.81,0
6c31cfcd-1b3d-48c0-afa3-84fd98e23f95,2024-09-09 21:54:26,d78a4b23-ae2c-45f1-8f53-2d21e553cbfb,198.117.106.28,Desktop,Chrome,Windows,http://mason.com/,https://burns.net/,2.59,39,270,43,Side,6,3,Good,0,0,0.75,1
eecd2563-2d51-4688-8250-435d50686090,2024-02-25 02:12:38,650a3589-7748-4e19-b594-ed9ce63fe9d3,213.158.113.183,Desktop,Firefox,Android,http://ramirez.info/,http://vincent.com/,8.63,92,407,21,Side,3,3,Good,0,0,0.11,1
75255430-ce38-4ff4-bb99-97c6e0ff7f51,2024-11-09 15:41:22,599cc8b2-1dd9-4dc2-8813-8d89fcd199a4,65.83.76.174,Mobile,Chrome,iOS,http://www.butler.com/,http://welch-young.com/,0.11,83,469,45,Top,2,461,Good,0,0,0.36,0
0ba2b334-77c1-4289-9981-da0a1c71a1f6,2024-03-13 21:53:33,8af94852-cb4a-4d36-9b9b-e56f6b3b8ac5,200.124.241.11,Tablet,Firefox,Windows,https://www.fowler-haynes.com/,https://www.james.com/,0.87,71,445,5,Bottom,8,2,Good,0,0,0.58,0
4f5389af-e8e1-4459-bb55-fd60d9919c53,2024-03-31 18:59:17,86794541-4fc6-4423-9e2b-f45b3aac5b41,204.117.227.25,Mobile,Safari,Linux,https://allen-thompson.com/,http://www.vaughn-wallace.org/,0.04,63,392,20,Bottom,2,319,Good,0,0,0.9,1
52a624b8-dedb-4272-bb15-fc1e1fb95bd9,2025-01-19 18:31:29,cde84931-a65b-4448-a78b-477c796cbc49,220.253.69.156,Desktop,Opera,iOS,https://www.baker-moreno.biz/,https://www.trujillo.com/,2.71,65,324,30,Bottom,7,525,Good,1,0,0.21,0
4702a717-f7b6-46a1-8407-0f550b91493b,2024-04-17 01:05:07,853fec14-eaa4-4f88-b5fe-7420ff7f329c,175.84.58.142,Desktop,Firefox,Windows,http://santiago-marshall.info/,http://www.cruz-marsh.info/,1.65,97,389,10,Top,3,476,Good,0,0,0.86,0
04d0d178-7e1a-40ad-a089-5cf762220f2b,2024-07-10 18:02:23,a364cdd4-1abd-48d4-9f48-749aa668524d,164.159.9.178,Mobile,Safari,macOS,http://www.allen.com/,http://www.walton-larsen.com/,0.33,10,148,44,Top,4,100,Good,0,0,0.5,0
85606f6a-46ed-4115-97f0-b15e60d9d2bd,2025-01-01 03:32:04,f7f2031b-d9fa-47bd-bd10-8528e0f19148,53.117.82.198,Tablet,Opera,Android,http://www.lawrence.com/,https://vasquez-galloway.org/,2.18,21,251,44,Side,7,469,Suspicious,0,0,0.67,0
92c3ba50-e9da-47ae-9d5c-f8c8ab24114c,2024-04-11 08:01:25,67d32dd2-b32b-4557-9077-a33845de50e0,95.101.119.170,Desktop,Opera,Android,https://www.davis-wong.biz/,https://anderson.com/,1.36,87,412,17,Top,9,575,Good,0,0,0.98,0
4c7f3f37-0309-4a69-80cf-73a2137aa6a3,2024-10-09 04:32:21,77d64be5-4c58-42c4-8974-cae526e21e5b,77.30.19.76,Mobile,Chrome,macOS,https://roberts.com/,http://pena.net/,6.56,86,496,32,Side,5,473,Good,0,0,0.99,0
5587aa6d-7f96-4d46-afb5-7b78f32334f3,2024-05-22 12:46:03,498fd94f-ded0-4b85-a390-f484d174cea3,105.120.78.112,Tablet,Opera,Linux,http://carroll.net/,https://holt.org/,1.71,98,471,46,Side,8,208,Good,0,0,0.2,0
9b82762b-b252-4623-870a-b860a237c789,2024-03-13 02:08:24,aed17622-a3d7-4eed-81bd-ad8f42b8b131,195.49.151.15,Desktop,Firefox,Windows,https://www.martinez.com/,http://phillips.com/,2.14,82,15,41,Top,6,71,Good,0,0,0.57,1
8757ae86-62ff-4245-8ceb-30ca5d415656,2024-03-02 09:50:03,213de497-be8d-49eb-9b65-4974f48fac7f,221.12.24.252,Tablet,Opera,Windows,http://brewer-fleming.com/,http://www.wood.info/,0.24,53,126,45,Bottom,1,27,Good,0,0,0.03,1
816de584-4452-4f4a-82b5-d7a6bd8a940c,2024-03-03 04:13:38,a486fa16-8fb6-4160-98fc-f2af49a0d20f,50.61.117.61,Desktop,Firefox,Linux,https://davis-brown.com/,http://www.nelson-johnson.org/,0.06,46,431,48,Top,9,138,Bad,0,0,0.75,0
7029dd19-e754-49a5-ae2f-1f6ec7bdf7cc,2024-04-25 19:24:13,528f343a-3b50-40b2-9da6-54f304a8a080,159.245.15.71,Desktop,Edge,iOS,http://rosario.biz/,https://www.cooley-greene.com/,0.47,80,11,31,Side,4,216,Good,0,0,0.43,0
99eb713e-9ed9-4056-820f-7f8e1361b079,2024-12-26 10:24:04,6cb4ebf5-a903-49f3-a771-e24611b62cee,25.193.140.111,Mobile,Chrome,Linux,https://www.conley.com/,http://davis.com/,2.91,6,291,26,Side,3,289,Good,1,1,0.42,0
c9230692-77b8-4b0a-a696-f50a1735e5e9,2024-09-13 16:27:30,f86c120f-bd28-4205-9698-a26005034ae9,70.97.176.202,Tablet,Chrome,iOS,https://www.reynolds-carney.com/,https://www.welch-young.com/,1.85,33,424,21,Top,7,509,Suspicious,0,0,0,0
4b5fe278-81e9-47da-a7ed-c502c092bacc,2024-10-02 06:21:31,97e142ae-c899-4146-8f12-42f2f599d204,163.176.164.164,Tablet,Opera,Android,http://www.murphy.com/,https://www.clark.com/,5.14,55,271,11,Top,5,47,Good,0,0,0.43,0
50e230d1-91f5-469b-b787-074eedefcdf0,2024-12-26 09:06:21,43ea3463-c832-4631-9547-dbdf63b9e3ec,171.241.219.101,Tablet,Opera,Windows,https://kelly-olson.org/,http://www.harris-baker.org/,0.48,49,240,11,Top,4,495,Good,0,0,0.65,1
4e6c2e43-c812-4d3f-9e6e-5a0e294b5545,2024-06-26 02:19:20,a53f0980-1907-4abb-aa81-2f9920ac081a,162.72.56.68,Tablet,Edge,iOS,http://www.mendez-robinson.com/,https://www.lucas-ellison.com/,1.55,92,71,30,Side,1,374,Suspicious,0,1,0.11,1
ec421376-f048-4d26-90ea-39080876bb6d,2025-01-05 08:09:52,efb3b604-9c16-4325-9621-bdecc2995f0d,215.206.153.80,Tablet,Chrome,Windows,http://walker.com/,http://www.mitchell.net/,2.03,72,9,20,Bottom,8,530,Good,0,0,0.42,1
fbd099f5-cb8f-4992-90ce-ecf2b0201bad,2024-07-27 11:11:32,64654470-7bfa-443b-b076-fc4127809c55,217.3.88.121,Mobile,Safari,macOS,http://carr.com/,http://www.mcgee.com/,5.46,19,133,14,Side,3,396,Good,0,1,0.47,0
725d276f-630a-4df5-ab73-136c05eb8f32,2025-02-16 04:08:39,2bff1db3-7a71-4756-af19-2a948dd09ee3,141.107.127.255,Desktop,Firefox,iOS,https://www.harris-myers.net/,https://mcclain.com/,2.13,75,6,29,Side,5,151,Good,0,0,0.61,1
79b8e10e-646d-4212-b9a1-2ca0ddcef2d4,2024-03-04 07:32:51,f27f1be6-3485-4b26-b1de-4e4b05e39d87,219.102.202.119,Tablet,Opera,Linux,http://www.green.com/,http://www.wade.com/,0.42,1,13,45,Bottom,5,303,Bad,0,0,0.83,0
093edc23-6b59-4563-a5b4-aaec2ef8e6ae,2024-05-16 00:49:22,98c806c7-892f-4940-8332-bbf2e55969fb,165.169.59.112,Tablet,Safari,iOS,http://www.frazier.net/,https://george.org/,2.82,97,332,7,Top,2,499,Good,0,0,0.48,0
b7b7637d-628e-422e-be07-1e5216503955,2024-12-11 16:39:36,bc8ab970-0f02-4442-9081-e38e22b3f028,142.170.38.69,Tablet,Opera,iOS,http://www.yoder.biz/,http://banks.com/,0.51,46,250,6,Side,3,587,Good,0,0,0.47,0
1dfc24cf-2d4c-4cd0-9c10-775922566ee6,2024-08-02 16:25:10,e4934c19-308b-45ff-a69b-838a4293680f,150.11.184.168,Desktop,Opera,Linux,https://www.frey.biz/,https://williams-stevenson.org/,0.38,21,116,5,Top,9,242,Good,0,1,0.25,1
710c9743-23af-46a9-a437-a4df3dd167f9,2024-09-04 13:47:41,993827ce-356d-4986-b5e0-a9ad2a4b7939,196.73.164.54,Desktop,Opera,Android,https://www.crawford.com/,http://www.smith.biz/,0.49,55,429,27,Side,4,114,Good,0,0,0.57,0
41341f1d-5942-439b-ab7c-f4b0ddcef995,2024-04-11 20:06:18,1b62c0fa-c57d-4e88-a6c1-7413d03da0f6,16.247.100.213,Tablet,Opera,Android,http://henderson.biz/,https://www.jones-johnston.net/,1.1,7,381,11,Top,7,193,Good,0,1,0.32,0
db37fdc6-db5a-489c-a98c-9d0ff6782e0b,2024-04-12 12:25:20,73efe976-a2d7-4ae4-9440-c5ad6d1e2291,184.197.200.129,Desktop,Safari,iOS,https://www.ramirez.net/,http://campbell.com/,0.45,28,274,26,Side,4,451,Good,0,0,0.65,0
888d35ac-a724-46cc-b4e2-27a8687b377a,2025-01-03 06:31:34,6e30173f-2c24-40c5-ab65-2a8e4c07a4d9,159.9.229.175,Desktop,Safari,iOS,http://andrade.com/,https://stout.info/,1.76,99,68,5,Top,9,255,Good,0,0,0.54,0
fbf71836-2277-45df-8d7d-710af48ec1dd,2024-05-25 11:33:22,0bcab17b-2cbb-4e22-89ca-fbd96e4e1ff7,208.21.148.222,Desktop,Chrome,macOS,https://www.donovan.com/,http://www.williams.com/,0.98,6,46,34,Side,3,319,Good,0,0,0.03,0
c51ebe8b-50aa-458e-93b7-8c522e357707,2024-09-06 12:19:33,c576bc66-9b61-44d1-9294-ce6635dce2f6,5.24.2.66,Desktop,Opera,Windows,https://valdez-hays.com/,http://www.dixon.net/,1.26,5,157,3,Side,3,349,Suspicious,0,0,0.25,0
37bee5d7-af55-493e-a16b-c0e95de8fe55,2024-03-13 17:57:56,acf2be11-107d-4d40-825d-d051b70c5260,73.63.116.31,Tablet,Safari,iOS,http://camacho.com/,http://green.net/,1.18,3,405,31,Side,1,314,Good,0,0,0.65,0
7370f730-7784-4998-a0f9-a24db5f99f00,2024-06-30 02:26:50,9a607b42-fbd8-4f0b-8cd2-74e891e11986,60.251.2.17,Mobile,Firefox,Linux,https://patel-morrow.com/,https://www.leon-moyer.com/,0.14,72,447,38,Bottom,1,217,Good,0,0,0.16,1
252c41aa-f540-4231-8c9b-401e9ca9ea6d,2024-10-16 06:53:35,7c6719da-8157-4309-8b22-1761f197c5c5,215.89.244.36,Tablet,Edge,Windows,https://www.flores.com/,https://mullen-cooper.com/,0.65,58,248,25,Top,7,483,Good,0,0,0.01,0
5c1cb1d7-e7ec-43da-8e60-b57682fb3f5a,2024-05-08 20:25:00,df28ff03-1cc3-4cd1-b32f-5136ac47ee42,40.212.242.95,Mobile,Chrome,Windows,https://www.terry-bush.info/,http://delgado-page.org/,1.6,40,390,12,Bottom,3,395,Good,0,0,0.75,0
97338c62-ad1c-417f-81db-cb60ba0f50bf,2024-09-08 17:20:00,96e136b6-755b-4cfa-b02c-604fef64dff0,207.202.145.40,Mobile,Edge,macOS,http://www.houston.com/,https://www.garza-young.com/,2.35,73,355,23,Bottom,2,566,Good,1,0,0.07,0
7f867044-ab30-46cc-bf24-d175d9dc982e,2024-08-11 03:05:04,c53d91b5-f815-4a75-9592-142c1ca60cab,59.195.211.58,Desktop,Edge,Android,https://www.ingram-sawyer.biz/,http://www.gomez-ortega.biz/,2.73,17,115,24,Side,7,129,Suspicious,0,0,0.95,0
1b76e812-0783-41c3-ba9f-bc2ea57dc98b,2024-06-18 05:07:15,3b27b6e5-cdb3-4aa1-ac5c-ca7de3f04549,86.137.8.244,Mobile,Edge,iOS,http://www.weaver.com/,https://www.nelson.net/,0.76,60,444,11,Bottom,7,465,Good,0,0,0.61,1
bb7a622e-5ae0-4eb8-83ee-7dd05a05c297,2024-09-22 05:43:22,63e572b9-f0d0-44d0-9eef-1474e965e345,71.86.62.153,Tablet,Edge,macOS,http://www.ochoa.net/,http://www.olson-ashley.com/,2.33,48,193,45,Side,3,478,Good,0,0,0.8,0
f7e19905-d4dd-46f6-85ee-cb6c574fea63,2024-12-28 00:05:06,13120782-d9ee-4396-b940-31b05c7a5253,50.98.46.45,Tablet,Firefox,iOS,http://krause.info/,http://thomas-bush.com/,0.29,71,89,18,Side,4,178,Good,0,0,0.36,1
bada0ab6-2662-48e6-ab04-7ccc553bd0bd,2024-10-14 04:56:06,d483bb3f-c8db-4188-bf17-86b3ca248aa5,28.88.193.50,Desktop,Chrome,iOS,https://miller.org/,http://www.jackson.com/,0.05,74,208,24,Side,4,593,Good,0,0,0.93,0
486285b7-ddef-4293-bb91-3f9ed458ed16,2024-06-04 05:42:14,936edb39-3b39-41d0-9ba9-d78460ce9c52,197.251.146.79,Tablet,Firefox,Linux,http://www.garcia.info/,http://collins-cox.info/,2.19,31,353,48,Top,4,326,Good,0,0,0.07,1
8c53d5f9-3f8b-4e8a-af77-758208025345,2024-06-26 09:14:43,ff3f8235-44ce-4fe3-b61d-9f32f33648a6,190.200.140.22,Mobile,Chrome,Android,https://www.davis.com/,http://ware.biz/,1.43,40,308,19,Bottom,5,364,Good,1,0,0.53,0
aa60865c-a061-4f74-a02b-55a1eb28cf12,2025-01-15 20:45:37,282fc87a-6991-488a-b514-aa4654867f9e,136.237.134.12,Desktop,Edge,Linux,http://turner-carlson.com/,http://www.kramer-shannon.com/,3.86,34,453,49,Top,5,527,Good,0,0,0.31,0
4fb68288-ad2c-4a0c-8d46-c43ceb2261d5,2025-01-18 02:04:03,61931a19-2347-4f6c-8ff4-d0b982083003,44.68.181.162,Desktop,Firefox,Linux,http://www.evans.biz/,https://www.wagner-miller.com/,5.01,84,439,37,Side,2,225,Good,0,1,0.64,0
c355d459-4791-4bc9-a38c-ce2352037e96,2024-07-10 12:15:52,1311b7f2-a71d-48c5-96c1-923fdc876626,201.225.210.160,Desktop,Edge,Android,http://www.davis-bush.com/,http://www.edwards.com/,1.36,14,414,34,Top,1,316,Suspicious,0,0,0.64,0
136d6a45-176c-411b-bfe8-1ec2e076c3e4,2024-04-14 04:20:49,93a8d8af-171d-42b0-b67e-8e0625866e7b,3.46.159.242,Mobile,Edge,Windows,http://hamilton-mcdaniel.com/,https://villanueva-crane.net/,2.57,39,169,22,Bottom,1,595,Bad,0,1,0.81,1
58cd3de2-ad7f-413d-adfd-b61fcde839bc,2024-04-16 20:52:43,821ce48f-bec0-49aa-a600-5966fd5a834f,85.106.133.239,Desktop,Edge,Windows,https://www.edwards-scott.com/,http://www.underwood-maldonado.org/,2.91,7,272,39,Side,9,169,Good,0,0,0.43,0
00dd2c65-4095-4efe-8059-ab4e6e605bbc,2024-05-14 04:38:11,4cd9b7d2-39c2-4dbe-ab04-60dd9173816b,198.124.83.212,Tablet,Chrome,macOS,https://arnold.net/,https://www.cohen-johnston.com/,1.2,80,299,30,Top,1,83,Good,0,0,0.79,0
d84209ae-016b-4452-a60a-3e1632a1bf3a,2024-07-01 10:48:02,52827527-19df-4320-9ef0-c37d437cb9e5,16.158.46.174,Tablet,Chrome,Linux,http://reynolds.com/,http://www.weber.com/,0.34,71,269,11,Top,6,8,Good,0,0,0.13,1
9be11009-0206-40c4-8269-06cd5e21d171,2024-11-21 11:41:14,38d365bb-596c-4e80-8605-8322bd07be79,215.38.130.91,Tablet,Chrome,Android,http://www.wilson-zamora.com/,http://williams.com/,3.97,78,419,10,Bottom,3,300,Good,0,0,0.78,1
60ed46cb-6d74-4055-bda4-9c361a6b056b,2024-02-19 14:10:48,f4eccb00-1ab4-4048-a131-01b67d44ac03,190.12.85.103,Mobile,Safari,Linux,http://www.jackson-lee.org/,https://www.phillips.biz/,2.52,82,79,13,Top,5,24,Good,0,0,0.24,0
633be498-7051-43f0-a399-aa82d47f9cbe,2025-01-05 19:39:15,66a4562a-8fe4-450b-8937-445fc0998d3a,213.253.135.82,Mobile,Edge,iOS,https://jenkins.com/,http://baldwin-underwood.com/,2.13,70,94,3,Side,2,55,Good,0,0,0.69,0
b9bb5db7-845c-49cd-9adc-cc625376f79e,2024-05-26 16:00:29,690c7514-5618-4296-8d6f-5a03633be2e4,209.178.79.31,Desktop,Firefox,Android,https://www.miller.biz/,https://www.maxwell.com/,2.25,28,33,22,Bottom,2,86,Good,0,0,0.03,0
42be48ac-5f5f-42da-b3d9-c3d3ca53e577,2024-11-13 17:16:51,8188c93e-c267-4578-bb85-4a62c8dda324,204.181.237.75,Desktop,Opera,macOS,http://www.richardson-kirk.com/,https://day.com/,0.59,45,275,11,Top,1,292,Good,0,0,0.55,0
d474b16f-d9b6-440b-9d67-122d1201aaae,2024-08-16 21:32:14,8e952d22-2902-4ceb-b72d-6958f861264f,198.70.219.60,Mobile,Opera,Linux,http://www.hoover-frazier.com/,http://www.hunt-johnson.com/,0.86,78,449,39,Bottom,1,161,Good,0,0,0.56,0
a5c088ec-c75a-4b59-813c-92ae407f2ff8,2024-07-31 04:29:19,9349b7bb-f800-48cc-9eaa-dd0c1d8926e6,196.106.116.186,Desktop,Opera,Linux,http://www.smith.com/,https://www.michael.info/,4.23,41,47,37,Bottom,2,137,Good,0,0,0.14,0
4b0d09e1-b94c-4a9d-ac4e-c933f41ae637,2025-01-03 16:32:09,f202a6c0-263c-41c4-b7e8-a631771b5b0a,149.16.56.157,Desktop,Firefox,Android,https://mcdaniel.com/,http://williams-green.com/,1.23,25,483,8,Top,9,540,Good,0,0,0.52,0
c9e48a39-ccdd-42d2-94fb-fb29f067e9c7,2024-12-28 03:12:19,47b19aae-5c7b-46ad-8b4c-924d0b490dc6,222.98.6.65,Mobile,Chrome,Windows,http://wilson-woodard.info/,http://www.griffin-robbins.com/,3.42,82,34,7,Side,6,214,Good,0,0,0.43,0
a09b283e-e9a6-4a7a-8687-1d48bbf62576,2024-09-11 07:50:22,f76b0c1e-09ec-469f-b389-a1954941abc8,191.221.173.181,Desktop,Chrome,Android,http://www.moore.com/,https://www.quinn.com/,0.68,27,323,43,Side,2,543,Good,0,1,0.22,1
23d6a3ad-0236-4a9f-8041-5e19c6b9f85f,2024-05-18 19:07:46,a79bf8de-7570-4356-956e-7d01ec4a7b0e,6.2.200.90,Tablet,Edge,macOS,http://patel-morrow.com/,http://gutierrez.com/,2.03,82,362,0,Top,7,589,Good,0,0,0.43,0
b0c54040-2cfa-4320-bacf-346f253e43f0,2024-06-27 22:29:16,843fd27c-32e1-4e31-882f-53165939fef9,5.98.227.31,Desktop,Edge,Windows,http://jones.com/,https://www.kelley.com/,1.56,2,150,0,Top,5,127,Good,1,0,0.88,0
43304953-eb03-4869-a8de-667c3714ac86,2024-04-14 19:07:52,77511d6c-8a2d-4e53-9151-2181525c3464,220.95.36.107,Mobile,Firefox,Windows,https://www.miranda.com/,http://www.cook.com/,1.61,66,452,14,Side,8,69,Good,1,0,0.64,0
15ba3d87-1ef6-471c-bf2d-fa6aca96d978,2024-09-11 14:46:53,fcc14297-ba20-4de3-8e06-364166e37f3e,50.84.165.2,Mobile,Edge,Linux,https://www.adams-lewis.biz/,http://www.hooper.com/,1.84,66,442,41,Bottom,7,113,Good,1,0,0.31,0
d5f6a42e-62eb-4d40-901a-d9d418c2bf93,2024-12-17 21:48:56,7511b830-d346-421f-8fbf-367dd1bd65c9,72.14.197.189,Mobile,Safari,Windows,https://mccormick-smith.com/,http://www.larson.com/,0.76,15,378,7,Bottom,1,520,Good,0,0,0.06,0
0cbc4906-eabc-4356-a836-532522ed071c,2024-05-25 15:08:04,fcb824d4-502d-4600-afd3-a3f5957c3d09,131.42.28.65,Mobile,Edge,Android,http://www.robles.org/,https://bryant.org/,2.38,98,89,44,Side,7,41,Good,0,0,0.05,0
ebbcf385-dee3-4f1d-a4b8-041d4dd00f9b,2024-07-22 08:57:30,a8e59830-54cd-464d-9a84-bc9d147189f6,13.220.234.185,Desktop,Chrome,macOS,https://webster.com/,http://www.ray.com/,0.83,48,240,31,Side,6,556,Good,0,0,0.93,0
a5012c35-a8d3-4a3d-8e3d-6c90e70c901e,2025-01-16 19:22:44,9b50a5bb-12f1-448d-9586-5c55396dd3a5,203.185.86.8,Desktop,Edge,Linux,https://smith-jefferson.net/,https://www.mcclure-wood.info/,0.28,96,343,13,Top,5,553,Good,0,0,0.09,1
00b20fe5-39f7-46d2-af50-cd0bb2fbf54e,2024-11-03 11:58:13,167e0e80-4595-4df4-8a75-0d9e930bf9c6,201.181.160.45,Desktop,Safari,Linux,https://www.white.org/,http://paul.net/,1.28,71,353,14,Top,2,192,Good,0,1,0.41,0
ad962498-8c25-439a-8a7f-ad5f1aedbdb9,2024-08-25 01:46:33,83ea022b-7203-483a-9fef-edc8fd936b23,208.169.78.166,Desktop,Firefox,Windows,http://pena.com/,http://sanders.biz/,3.56,56,37,49,Top,4,414,Good,0,0,0.5,0
e1bd38bf-4879-4eb7-8863-143878694fb5,2025-02-08 05:46:33,39219123-172e-4d3d-b82f-cb56dd50bb32,117.60.232.166,Mobile,Edge,Linux,http://www.valdez.com/,https://www.montoya.com/,3,99,10,11,Side,2,201,Good,0,0,0.21,1
132cdf42-2f53-443c-9016-0dfc583266e2,2024-06-03 10:16:14,700ff4be-2f95-4ef0-b14b-2c8fc3b64f4e,159.82.17.13,Desktop,Firefox,Android,https://harris.biz/,http://www.jordan.com/,1.31,21,84,38,Top,3,273,Good,0,0,0.17,0
5e97566c-575b-425d-ba12-30cd518e4c71,2024-08-13 02:22:14,46b07a1a-46e7-4fa0-b2c1-47618bd69301,46.45.145.9,Tablet,Edge,iOS,http://farmer-klein.info/,https://www.stewart-cabrera.com/,0.5,38,98,14,Bottom,9,492,Suspicious,0,0,0.67,0
f09f5323-687d-443f-87fc-08b6e6193895,2024-08-20 03:55:04,5a4e133e-ca7e-4e51-91a9-d01e65239a02,36.211.26.26,Desktop,Chrome,iOS,http://reed-arnold.net/,https://johnson.com/,8.85,95,346,49,Top,8,146,Good,0,0,0.39,1
d5abe986-a750-4842-a0b8-0fd8c682184e,2024-04-26 16:25:52,93030f27-89c9-4a5b-935b-93f907e0a113,6.202.17.120,Mobile,Safari,macOS,http://thompson.com/,http://davis-morris.org/,0.33,56,492,30,Bottom,6,519,Good,0,1,0.25,1
7666b271-a7de-47a3-98f8-367c99bd5d44,2025-02-08 13:54:55,cafca5e8-e0ae-4e80-b6b5-c7c599519380,151.253.239.169,Tablet,Edge,macOS,https://edwards-scott.com/,http://www.delgado-page.org/,0.48,3,51,47,Top,3,7,Good,0,0,0.88,0
63b422bc-9f1d-4f36-aa44-b3bc716368ad,2024-08-13 01:46:50,1f3ecd44-4145-438d-8ad7-ebb2ef93c27b,164.149.101.230,Tablet,Firefox,Android,http://www.wilcox.org/,http://strickland-smith.info/,2.98,48,29,26,Side,1,223,Good,0,1,0.77,0
21da4535-c4d9-404e-8faf-822b4cb1a395,2025-02-15 13:21:56,07c3d1db-b6df-4c9a-9041-393525207f28,208.187.41.47,Desktop,Edge,Windows,http://www.bell.com/,https://hodge.com/,1.75,59,146,1,Bottom,8,292,Good,0,0,0.71,1
3bc353f0-a1ec-4415-9e7b-87e2c926c126,2025-02-04 18:36:00,b5e18ce4-750f-495b-b25d-de007d15961e,4.175.203.23,Mobile,Edge,Linux,http://knapp-sanchez.info/,http://www.butler.com/,0.59,45,257,23,Side,3,332,Good,0,1,0.9,0
2af5fc4d-a9e1-42fb-936e-8e96c2abdcb4,2024-08-13 06:55:17,dd62d19a-eac0-4fa4-9813-bf6b77716f68,196.99.216.81,Desktop,Firefox,Linux,http://morris.org/,https://jimenez-mooney.biz/,0.39,38,101,43,Bottom,8,320,Good,0,0,0.63,0
9f9aecb6-da69-423a-97ae-81250aecf7a0,2024-03-15 20:49:45,85fd655d-1015-4549-8401-35bcf4a85f52,167.188.175.221,Mobile,Safari,Windows,https://www.montes-nguyen.biz/,http://morris-smith.com/,1.69,3,125,13,Bottom,3,372,Good,1,0,0.22,0
37c55955-287e-47ed-b16f-5c2700a416ef,2025-01-07 09:13:33,7353fa93-ae0f-4e8d-bb7c-6a1c9c13a956,176.182.139.3,Mobile,Opera,macOS,https://www.wright.com/,https://www.pratt.net/,0.17,37,352,24,Bottom,7,115,Good,0,0,0.68,0
